job_title,rating,company_name,size,type_of_ownership,industry,sector,revenue,min_salary,max_salary,avg_salary,city,state,skill_sql,skill_python,skill_excel,skill_power_bi,skill_tableau,skill_r,skill_aws,skill_azure,skill_gcp,skill_spark,skill_snowflake,skill_databricks
Machine Learning Engineer,3.2,Triplebyte,51-200,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,90000,109000,99500.0,Remote,Remote,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.2,Triplebyte,51-200,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,90000,109000,99500.0,Remote,Remote,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,4.9,Lendio,201-500,Company - Private,Lending,Finance,$50 to $100 million (USD),90000,109000,99500.0,Lehi,UT,1,1,0,0,0,0,1,0,0,0,0,0
Data Scientist,4.2,Upstart,201-500,Company - Private,Lending,Finance,Unknown / Non-Applicable,90000,109000,99500.0,San Mateo,CA,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,4.5,Envision LLC,201-500,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),90000,109000,99500.0,San Francisco,CA,0,1,0,0,1,0,0,0,0,1,0,0
Data Engineer,4.8,AppLovin,201-500,Company - Private,Video Games,Media,Unknown / Non-Applicable,90000,109000,99500.0,Palo Alto,CA,0,0,0,0,0,0,0,0,0,0,0,0
Other,3.8,ISO New England,501-1000,Nonprofit Organization,Utilities,"Oil, Gas, Energy & Utilities",Unknown / Non-Applicable,90000,109000,99500.0,Holyoke,MA,1,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,3.7,Relativity,1001-5000,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,90000,109000,99500.0,Chicago,IL,1,0,0,1,1,0,0,0,0,0,1,0
Data Scientist,3.3,Tempo Automation,51-200,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 million (USD),90000,109000,99500.0,San Francisco,CA,1,1,0,0,1,0,1,0,0,0,0,0
Data Scientist,3.3,MITRE,5001-10000,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),90000,109000,99500.0,McLean,VA,0,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,5.0,"Expedition Technology, Inc.",1-50,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),90000,109000,99500.0,Herndon,VA,0,1,0,0,0,0,0,0,0,0,0,0
Other,3.8,Evidera,501-1000,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),90000,109000,99500.0,Bethesda,MD,0,0,1,0,0,0,0,0,0,0,0,0
Data Scientist,3.4,Plymouth Rock Assurance,1001-5000,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),90000,109000,99500.0,Woodbridge,NJ,1,0,0,0,0,0,0,0,0,0,0,0
Other,2.4,Crown Bioscience,501-1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),90000,109000,99500.0,San Diego,CA,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,2.9,GNS Healthcare,51-200,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),90000,109000,99500.0,Cambridge,MA,1,0,0,0,0,0,0,0,0,0,0,0
Other,4.4,OneMagnify,201-500,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,90000,109000,99500.0,Dearborn,MI,1,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,2.9,SPECTRUM,10000+,Subsidiary or Business Segment,"Cable, Internet & Telephone Providers",Telecommunications,$10+ billion (USD),90000,109000,99500.0,Maryland Heights,MO,1,1,1,0,0,0,0,0,0,0,0,0
Other,2.7,Advanced BioScience Laboratories,201-500,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),90000,109000,99500.0,Rockville,MD,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,4.2,Procore Technologies,1001-5000,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,90000,109000,99500.0,Carpinteria,CA,1,1,1,0,0,0,1,0,1,0,1,0
Other,3.5,Ritedose,201-500,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),90000,109000,99500.0,Columbia,SC,0,0,0,0,0,0,0,0,0,0,0,0
Other,-1.0,Covid-19 Search Partners,Unknown,Unknown,Unknown,Unknown,-1,90000,109000,99500.0,Hauppauge,NY,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.2,bioMérieux,10000+,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),90000,109000,99500.0,Saint Louis,MO,0,1,1,0,0,0,0,0,0,0,0,0
Data Scientist,4.5,Novetta,501-1000,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),101000,165000,133000.0,Herndon,VA,0,1,0,0,0,0,1,0,0,0,0,0
Data Scientist,4.4,Guzman & Griffin Technologies (GGTI),1-50,Company - Private,Federal Agencies,Government,Unknown / Non-Applicable,101000,165000,133000.0,Washington,DC,1,1,0,0,1,0,1,0,0,0,0,0
Machine Learning Engineer,-1.0,Radical Convergence,Unknown,Unknown,Unknown,Unknown,-1,101000,165000,133000.0,Reston,VA,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.5,Leidos,10000+,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),101000,165000,133000.0,Fort Meade,MD,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.5,Demandbase,201-500,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),101000,165000,133000.0,San Francisco,CA,1,1,0,0,0,0,1,0,1,0,0,0
Data Analyst,4.1,Shelter Insurance,1001-5000,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),101000,165000,133000.0,Columbia,MO,1,1,1,0,1,0,1,0,0,0,0,0
Data Scientist,3.5,Maxar Technologies,5001-10000,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),101000,165000,133000.0,Chantilly,VA,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,2.7,USAC,501-1000,Nonprofit Organization,Telecommunications Services,Telecommunications,$25 to $50 million (USD),101000,165000,133000.0,Washington,DC,1,1,1,0,0,0,0,0,0,0,0,0
Other,3.4,General Dynamics Information Technology,10000+,Subsidiary or Business Segment,IT Services,Information Technology,$10+ billion (USD),101000,165000,133000.0,Vicksburg,MS,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.4,Offerpad,201-500,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,101000,165000,133000.0,Chandler,AZ,1,1,0,1,0,0,0,1,0,0,0,1
Data Analyst,4.0,Autodesk,5001-10000,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),101000,165000,133000.0,San Francisco,CA,1,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,4.2,Autodesk,5001-10000,Company - Public,Research & Development,Business Services,$1 to $2 billion (USD),101000,165000,133000.0,San Francisco,CA,1,1,0,1,1,0,0,0,0,0,0,0
Data Engineer,3.5,Magna International Inc.,10000+,Company - Public,Unknown,Unknown,$10+ billion (USD),101000,165000,133000.0,Birmingham,AL,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,2.3,United BioSource,1001-5000,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),101000,165000,133000.0,Blue Bell,PA,1,0,0,0,1,0,0,0,0,0,0,0
Data Scientist,3.4,Kelly,5001-10000,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),101000,165000,133000.0,Chicago,IL,0,0,1,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.3,Tempus Labs,501-1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,101000,165000,133000.0,Redwood City,CA,1,1,0,0,0,0,1,0,0,0,0,0
Data Scientist,4.7,C3.ai,201-500,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),101000,165000,133000.0,Redwood City,CA,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.9,Quartet Health,201-500,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,101000,165000,133000.0,New York,NY,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,3.3,Midland Credit Management,1001-5000,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$1 to $2 billion (USD),101000,165000,133000.0,San Diego,CA,1,1,1,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.3,Tempus Labs,501-1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,101000,165000,133000.0,Chicago,IL,1,1,0,0,0,0,1,0,0,0,0,0
Data Engineer,4.4,Resurgent Capital Services,201-500,Company - Private,Venture Capital & Private Equity,Finance,$50 to $100 million (USD),101000,165000,133000.0,Cincinnati,OH,1,1,0,0,0,0,1,1,0,0,0,0
Data Scientist,3.7,PNNL,1001-5000,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),56000,97000,76500.0,Richland,WA,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.5,Buckman,1001-5000,Company - Private,Chemical Manufacturing,Manufacturing,$500 million to $1 billion (USD),56000,97000,76500.0,Memphis,TN,1,1,0,1,0,0,0,1,0,0,0,0
Machine Learning Engineer,3.6,Buckman,501-1000,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),56000,97000,76500.0,Memphis,TN,0,1,0,0,0,0,0,0,0,0,0,0
Other,3.8,Evidera,501-1000,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),56000,97000,76500.0,Bethesda,MD,0,0,1,0,0,0,0,0,0,0,0,0
Data Analyst,4.7,webfx.com,201-500,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),56000,97000,76500.0,Harrisburg,PA,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.5,Argo Group US,1001-5000,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),56000,97000,76500.0,New York,NY,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.3,BWX Technologies,5001-10000,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),56000,97000,76500.0,Oak Ridge,TN,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,3.9,Life360,51-200,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,56000,97000,76500.0,San Francisco,CA,1,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,3.7,MassMutual,5001-10000,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),56000,97000,76500.0,Boston,MA,1,1,0,0,0,0,0,0,0,0,0,0
Other,3.9,Natera,501-1000,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),56000,97000,76500.0,San Carlos,CA,0,1,0,0,0,0,0,0,0,0,0,0
Other,4.0,Genentech,10000+,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),56000,97000,76500.0,South San Francisco,CA,0,1,0,0,0,0,0,0,1,0,0,0
Other,4.2,Ntrepid,201-500,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),56000,97000,76500.0,Herndon,VA,1,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.6,Constant Contact,Unknown,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,56000,97000,76500.0,Waltham,MA,0,1,0,0,0,0,1,0,1,0,0,0
Machine Learning Engineer,4.7,Sage Intacct,501-1000,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,56000,97000,76500.0,San Francisco,CA,1,1,0,0,0,0,0,0,0,0,0,0
Data Engineer,4.1,Shape Security,51-200,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,56000,97000,76500.0,Santa Clara,CA,0,1,0,0,0,0,1,0,1,0,0,0
Data Scientist,4.0,AstraZeneca,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),56000,97000,76500.0,Gaithersburg,MD,0,1,1,0,0,0,0,0,0,0,0,0
Data Scientist,5.0,SkillSoniq,Unknown,Company - Public,Unknown,Unknown,Unknown / Non-Applicable,56000,97000,76500.0,San Francisco,CA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.0,AstraZeneca,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),56000,97000,76500.0,New York,NY,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.3,Joby Aviation,51-200,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,56000,97000,76500.0,San Carlos,CA,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,3.8,Cook Children's Health Care System,5001-10000,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),56000,97000,76500.0,Fort Worth,TX,0,0,0,0,0,0,0,0,0,0,0,0
Other,3.8,Rubius Therapeutics,201-500,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),56000,97000,76500.0,Smithfield,RI,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,4.6,GreatAmerica Financial Services,501-1000,Company - Private,Lending,Finance,$100 to $500 million (USD),56000,97000,76500.0,Cedar Rapids,IA,1,0,1,0,1,0,0,0,0,0,0,0
Data Scientist,4.1,Upside Business Travel,51-200,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,79000,106000,92500.0,Remote,Remote,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.4,Spectrum Communications and Consulting,51-200,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD),79000,106000,92500.0,Chicago,IL,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.1,Coverent,51-200,Company - Private,Consulting,Business Services,$10 to $25 million (USD),79000,106000,92500.0,McLean,VA,0,1,1,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.7,Mteq,501-1000,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),79000,106000,92500.0,Fort Belvoir,VA,0,1,0,0,0,0,0,0,0,0,0,0
Data Engineer,4.4,Rocket Lawyer,51-200,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),79000,106000,92500.0,San Francisco,CA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.9,Novartis,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),79000,106000,92500.0,Cambridge,MA,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,3.6,Alion Science & Technology,1001-5000,Company - Private,Research & Development,Business Services,$1 to $2 billion (USD),79000,106000,92500.0,Linthicum Heights,MD,0,1,1,0,0,0,1,0,0,0,0,0
Other,4.5,Novetta,501-1000,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),79000,106000,92500.0,Herndon,VA,0,0,0,0,0,0,0,0,0,0,0,0
Other,3.7,Protolabs,1001-5000,Company - Public,Miscellaneous Manufacturing,Manufacturing,$100 to $500 million (USD),79000,106000,92500.0,Maple Plain,MN,1,0,0,1,0,0,0,0,0,0,0,0
Data Analyst,2.9,Quest Integrity,201-500,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$50 to $100 million (USD),79000,106000,92500.0,Tulsa,OK,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,5.0,Phoenix Operations Group,1-50,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),79000,106000,92500.0,Annapolis Junction,MD,0,1,0,0,0,0,0,0,0,1,0,0
Data Scientist,3.4,Dice.com,201-500,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),79000,106000,92500.0,Newton,MA,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.5,Maxar Technologies,5001-10000,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),79000,106000,92500.0,Herndon,VA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,5.0,Phoenix Operations Group,1-50,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),79000,106000,92500.0,Baltimore,MD,0,1,0,0,0,0,0,0,0,1,0,0
Other,4.8,Klaviyo,201-500,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,79000,106000,92500.0,Boston,MA,0,1,0,0,0,0,0,0,0,0,0,0
Other,3.9,Southwest Research Institute,1001-5000,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),79000,106000,92500.0,Oklahoma City,OK,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.0,AstraZeneca,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),79000,106000,92500.0,Gaithersburg,MD,1,1,0,0,0,0,1,1,0,0,0,1
Data Analyst,4.3,The Buffalo Group,501-1000,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),79000,106000,92500.0,Fort Belvoir,VA,0,1,0,0,0,0,0,0,0,0,0,0
Other,3.5,Central California Alliance for Health,501-1000,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),79000,106000,92500.0,Scotts Valley,CA,1,0,0,0,1,0,0,0,0,0,0,0
Other,3.7,MassMutual,5001-10000,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),79000,106000,92500.0,Boston,MA,1,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.3,Tempus Labs,501-1000,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,79000,106000,92500.0,Redwood City,CA,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,3.1,Security Finance Corporation of Spartanburg,1001-5000,Company - Private,Lending,Finance,Unknown / Non-Applicable,79000,106000,92500.0,Spartanburg,SC,1,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,4.3,PulsePoint,51-200,Company - Private,Internet,Information Technology,$100 to $500 million (USD),71000,123000,97000.0,New York,NY,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.2,LSQ,51-200,Company - Private,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),71000,123000,97000.0,Orlando,FL,0,1,1,1,1,0,1,0,0,0,0,0
Data Engineer,4.4,Resurgent Capital Services,201-500,Company - Private,Venture Capital & Private Equity,Finance,$50 to $100 million (USD),71000,123000,97000.0,Cincinnati,OH,1,1,0,0,0,0,1,1,0,0,0,0
Data Scientist,3.6,Opendoor,501-1000,Company - Private,Real Estate,Real Estate,$2 to $5 billion (USD),71000,123000,97000.0,San Francisco,CA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.5,Global Data Management Inc,51-200,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),71000,123000,97000.0,Hartford,CT,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.0,Photon Infotech,1001-5000,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),71000,123000,97000.0,Chicago,IL,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,5.0,REE,51-200,Company - Private,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,71000,123000,97000.0,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.6,Riverside Research Institute,501-1000,Nonprofit Organization,Federal Agencies,Government,$50 to $100 million (USD),71000,123000,97000.0,Beavercreek,OH,0,1,0,0,0,0,0,0,0,0,0,0
Other,3.6,T. Rowe Price,5001-10000,Company - Public,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),71000,123000,97000.0,Baltimore,MD,0,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,-1.0,"Encode, Inc.",1-50,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),71000,123000,97000.0,Norfolk,VA,0,0,1,0,0,0,0,0,0,0,0,0
Other,3.8,Evidera,501-1000,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),71000,123000,97000.0,Bethesda,MD,0,0,1,0,0,0,0,0,0,0,0,0
Data Scientist,3.3,BWX Technologies,5001-10000,Company - Public,Aerospace & Defense,Aerospace & Defense,$500 million to $1 billion (USD),71000,123000,97000.0,Oak Ridge,TN,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,3.8,Brighthouse Financial,1001-5000,Company - Public,Insurance Carriers,Insurance,Unknown / Non-Applicable,71000,123000,97000.0,Charlotte,NC,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.5,Argo Group US,1001-5000,Company - Public,Insurance Carriers,Insurance,$1 to $2 billion (USD),71000,123000,97000.0,New York,NY,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.3,II-VI Incorporated,10000+,Company - Public,Telecommunications Manufacturing,Telecommunications,$1 to $2 billion (USD),71000,123000,97000.0,Champaign,IL,1,0,1,0,0,0,0,0,0,0,0,0
Data Scientist,4.6,Surya Systems,1-50,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),71000,123000,97000.0,San Francisco,CA,1,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,3.8,PayPal,10000+,Company - Public,Internet,Information Technology,$10+ billion (USD),71000,123000,97000.0,Unknown,TX,0,1,0,0,0,0,0,0,0,0,0,0
Data Analyst,3.9,Life360,51-200,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,71000,123000,97000.0,San Francisco,CA,1,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,3.9,Predictive Research Inc,1-50,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,71000,123000,97000.0,Plano,TX,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.7,Oversight Systems,51-200,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),90000,124000,107000.0,Atlanta,GA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.8,Acuity Insurance,1001-5000,Company - Private,Insurance Carriers,Insurance,$1 to $2 billion (USD),90000,124000,107000.0,Sheboygan,WI,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,3.1,1010data,201-500,Company - Private,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),90000,124000,107000.0,New York,NY,0,1,0,0,0,0,1,0,0,0,0,0
Data Scientist,3.6,Gigya,201-500,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),90000,124000,107000.0,Palo Alto,CA,0,0,0,0,0,0,0,0,0,0,0,0
Other,5.0,Genesis Research,1-50,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,90000,124000,107000.0,Hoboken,NJ,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.7,Sanofi,10000+,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),90000,124000,107000.0,Cambridge,MA,1,1,0,0,1,0,0,0,0,0,0,0
Data Scientist,3.7,XPO Logistics,10000+,Company - Public,Transportation Management,Transportation & Logistics,$10+ billion (USD),90000,124000,107000.0,Lebanon,IN,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.9,Trace Data,51-200,Company - Private,Insurance Carriers,Insurance,$10 to $25 million (USD),90000,124000,107000.0,Oakland,CA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.3,Descript,1-50,Company - Private,Unknown,Unknown,Less than $1 million (USD),90000,124000,107000.0,San Francisco,CA,0,1,0,0,0,0,0,0,0,0,0,0
Other,4.2,Rincon Research Corporation,201-500,Company - Private,Aerospace & Defense,Aerospace & Defense,$50 to $100 million (USD),90000,124000,107000.0,Melbourne,FL,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.7,MassMutual,5001-10000,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),90000,124000,107000.0,Boston,MA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.0,Better Hire,1-50,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,90000,124000,107000.0,Birmingham,AL,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.3,Parker Hannifin,10000+,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),90000,124000,107000.0,Cleveland,OH,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,4.1,Gallup,1001-5000,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,90000,124000,107000.0,New York,NY,0,1,1,0,0,0,0,0,0,0,0,0
Data Scientist,3.3,Insider Inc,201-500,Company - Private,News Outlet,Media,$50 to $100 million (USD),90000,124000,107000.0,New York,NY,0,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,3.9,Rapid Value Solutions,201-500,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,90000,124000,107000.0,San Francisco,CA,1,1,0,0,0,0,1,0,0,0,0,0
Other,3.1,Battelle,10000+,Nonprofit Organization,Research & Development,Business Services,$5 to $10 billion (USD),90000,124000,107000.0,Norwell,MA,1,0,0,0,0,0,0,0,0,0,0,0
Other,4.2,Ntrepid,201-500,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),90000,124000,107000.0,Herndon,VA,1,1,0,0,0,0,0,0,0,0,0,0
Data Scientist,5.0,"The Drive Media, Inc.",Unknown,Unknown,Unknown,Unknown,Unknown / Non-Applicable,90000,124000,107000.0,New York,NY,1,1,1,0,0,0,0,0,0,0,0,0
Data Engineer,2.9,Affinity Solutions,51-200,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,90000,124000,107000.0,San Jose,CA,1,1,0,0,1,0,0,0,0,0,0,0
Machine Learning Engineer,4.7,Sage Intacct,501-1000,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,90000,124000,107000.0,San Francisco,CA,1,1,0,0,0,0,0,0,0,0,0,0
Machine Learning Engineer,3.6,Constant Contact,Unknown,Subsidiary or Business Segment,Advertising & Marketing,Business Services,Unknown / Non-Applicable,90000,124000,107000.0,Waltham,MA,0,1,0,0,0,0,1,0,1,0,0,0
Data Scientist,3.8,MIT Lincoln Laboratory,1001-5000,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,91000,150000,120500.0,Lexington,MA,1,1,0,1,0,0,0,0,0,1,0,0
Data Scientist,3.3,Puget Sound Energy,1001-5000,Company - Private,Utilities,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD),91000,150000,120500.0,Bothell,WA,1,0,1,0,0,0,0,0,0,0,0,0
Data Scientist,3.7,Pacific Northwest National Laboratory,1001-5000,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),91000,150000,120500.0,Richland,WA,0,0,0,0,0,0,0,0,0,0,0,0
Other,3.8,Analysis Group,1001-5000,Private Practice / Firm,Consulting,Business Services,$100 to $500 million (USD),91000,150000,120500.0,Boston,MA,1,1,0,0,0,0,1,0,0,0,0,0
Data Scientist,3.2,US Pharmacopeia,1001-5000,Nonprofit Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),91000,150000,120500.0,Rockville,MD,1,1,1,0,1,0,0,0,0,0,0,0
Data Scientist,4.6,Itlize Global,201-500,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),91000,150000,120500.0,Piscataway,NJ,0,1,0,0,0,0,1,0,0,0,0,0
